Lähdekansio;Tiedostonimi;Tunniste;Koko (KB);Luotu;Muokattu;Koko Tiedostopolku
Kesko vastaus 3.2.2026;2026-02-05_12-49_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:40:16;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-05_12-49_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-02-05_13-01_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-05_13-01_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-02-06_10-40_AUDI 15.2.2025 ja vikailmoitus.jpg;.jpg;104.43;2026-03-23 13:40:16;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-06_10-40_AUDI 15.2.2025 ja vikailmoitus.jpg
Kesko vastaus 3.2.2026;2026-02-06_10-40_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:40:16;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-06_10-40_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-02-06_11-40_image001.png;.png;28.15;2026-03-23 13:42:56;2026-03-23 13:42:56;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-06_11-40_image001.png
Kesko vastaus 3.2.2026;2026-02-06_11-40_image002.png;.png;26.52;2026-03-23 13:42:56;2026-03-23 13:42:56;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-06_11-40_image002.png
Kesko vastaus 3.2.2026;2026-02-06_11-40_image003.gif;.gif;0.12;2026-03-23 13:42:56;2026-03-23 13:42:56;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-06_11-40_image003.gif
Kesko vastaus 3.2.2026;2026-02-07_12-15_Johann ALi  Vastaus 3.jpeg;.jpeg;90.49;2026-03-23 13:39:58;2026-03-23 13:44:29;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_12-15_Johann ALi  Vastaus 3.jpeg
Kesko vastaus 3.2.2026;2026-02-07_12-15_Johanna Ali  vastaus 2.jpeg;.jpeg;102.91;2026-03-23 13:39:58;2026-03-23 13:44:29;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_12-15_Johanna Ali  vastaus 2.jpeg
Kesko vastaus 3.2.2026;2026-02-07_12-15_Johanna Ali  vastaus 20.1.2025.jpeg;.jpeg;78.5;2026-03-23 13:39:58;2026-03-23 13:44:29;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_12-15_Johanna Ali  vastaus 20.1.2025.jpeg
Kesko vastaus 3.2.2026;2026-02-07_12-15_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg;.jpg;242.23;2026-03-23 13:39:58;2026-03-23 13:44:29;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_12-15_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg
Kesko vastaus 3.2.2026;2026-02-07_14-00_AUDI 15.2.2025 ja vikailmoitus.jpg;.jpg;104.43;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_14-00_AUDI 15.2.2025 ja vikailmoitus.jpg
Kesko vastaus 3.2.2026;2026-02-07_14-00_Johann ALi  Vastaus 3.jpeg;.jpeg;90.49;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_14-00_Johann ALi  Vastaus 3.jpeg
Kesko vastaus 3.2.2026;2026-02-07_14-00_Johanna Ali  vastaus 2.jpeg;.jpeg;102.91;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_14-00_Johanna Ali  vastaus 2.jpeg
Kesko vastaus 3.2.2026;2026-02-07_14-00_Johanna Ali  vastaus 20.1.2025.jpeg;.jpeg;78.5;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_14-00_Johanna Ali  vastaus 20.1.2025.jpeg
Kesko vastaus 3.2.2026;2026-02-07_14-00_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg;.jpg;242.23;2026-03-23 13:40:15;2026-03-23 13:40:15;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-07_14-00_PÖRHÖ ja testeri-mittaus 5.2.2025.jpg
Kesko vastaus 3.2.2026;2026-02-09_14-16_Demi vastaus.png;.png;75.79;2026-03-23 13:40:16;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_14-16_Demi vastaus.png
Kesko vastaus 3.2.2026;2026-02-09_14-16_Katja.png;.png;106.06;2026-03-23 13:40:16;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_14-16_Katja.png
Kesko vastaus 3.2.2026;2026-02-09_23-20_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_23-20_blocked.gif
Kesko vastaus 3.2.2026;2026-02-09_23-20_Demi vastaus.png;.png;75.79;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_23-20_Demi vastaus.png
Kesko vastaus 3.2.2026;2026-02-09_23-20_Katja.png;.png;106.06;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_23-20_Katja.png
Kesko vastaus 3.2.2026;2026-02-09_23-21_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_23-21_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-02-09_23-21_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_23-21_blocked.gif
Kesko vastaus 3.2.2026;2026-02-09_23-23_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_23-23_blocked.gif
Kesko vastaus 3.2.2026;2026-02-09_23-23_image001.png;.png;4.44;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-09_23-23_image001.png
Kesko vastaus 3.2.2026;2026-02-10_12-16_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-10_12-16_blocked.gif
Kesko vastaus 3.2.2026;2026-02-10_12-16_Markus ja RZS-139 korjausajan pyyntö..pdf;.pdf;50.42;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-10_12-16_Markus ja RZS-139 korjausajan pyyntö..pdf
Kesko vastaus 3.2.2026;2026-02-10_12-28_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-10_12-28_blocked.gif
Kesko vastaus 3.2.2026;2026-02-10_12-28_Markus ja RZS-139 korjausajan pyyntö..pdf;.pdf;50.42;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-10_12-28_Markus ja RZS-139 korjausajan pyyntö..pdf
Kesko vastaus 3.2.2026;2026-02-10_17-32_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-10_17-32_blocked.gif
Kesko vastaus 3.2.2026;2026-02-12_06-42_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:39:59;2026-03-23 13:39:59;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-12_06-42_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-02-12_10-33_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-12_10-33_blocked.gif
Kesko vastaus 3.2.2026;2026-02-13_16-37_image001.png;.png;26.52;2026-03-23 13:39:59;2026-03-23 13:39:59;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-13_16-37_image001.png
Kesko vastaus 3.2.2026;2026-02-16_13-34_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-16_13-34_blocked.gif
Kesko vastaus 3.2.2026;2026-02-16_13-56_blocked.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-16_13-56_blocked.gif
Kesko vastaus 3.2.2026;2026-02-16_13-56_Demi vastaus.png;.png;75.79;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-16_13-56_Demi vastaus.png
Kesko vastaus 3.2.2026;2026-02-16_13-56_Katja.png;.png;106.06;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-16_13-56_Katja.png
Kesko vastaus 3.2.2026;2026-02-18_13-55_blocked.gif;.gif;0.12;2026-03-23 13:40:01;2026-03-23 13:40:01;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-18_13-55_blocked.gif
Kesko vastaus 3.2.2026;2026-02-18_13-55_Demi vastaus.png;.png;75.79;2026-03-23 13:40:01;2026-03-23 13:40:01;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-18_13-55_Demi vastaus.png
Kesko vastaus 3.2.2026;2026-02-18_13-55_image001.png;.png;26.52;2026-03-23 13:40:01;2026-03-23 13:40:01;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-18_13-55_image001.png
Kesko vastaus 3.2.2026;2026-02-18_13-55_Katja.png;.png;106.06;2026-03-23 13:40:01;2026-03-23 13:40:01;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-18_13-55_Katja.png
Kesko vastaus 3.2.2026;2026-02-18_16-45_blocked.gif;.gif;0.12;2026-03-23 13:40:13;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-18_16-45_blocked.gif
Kesko vastaus 3.2.2026;2026-02-18_16-45_image001.png;.png;26.52;2026-03-23 13:40:13;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-18_16-45_image001.png
Kesko vastaus 3.2.2026;2026-02-25_14-44_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:40:16;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-25_14-44_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-02-27_07-03_image001.png;.png;26.52;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_07-03_image001.png
Kesko vastaus 3.2.2026;2026-02-27_07-03_image002.gif;.gif;0.12;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_07-03_image002.gif
Kesko vastaus 3.2.2026;2026-02-27_07-03_WRD0000.jpg;.jpg;0.8;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_07-03_WRD0000.jpg
Kesko vastaus 3.2.2026;2026-02-27_08-02_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:40:16;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_08-02_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-02-27_08-02_blocked.gif;.gif;0.12;2026-03-23 13:40:16;2026-03-23 13:40:16;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_08-02_blocked.gif
Kesko vastaus 3.2.2026;2026-02-27_09-36_image001.png;.png;26.52;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_09-36_image001.png
Kesko vastaus 3.2.2026;2026-02-27_09-36_image002.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_09-36_image002.gif
Kesko vastaus 3.2.2026;2026-02-27_09-36_WRD0000.jpg;.jpg;0.8;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-02-27_09-36_WRD0000.jpg
Kesko vastaus 3.2.2026;2026-03-04_14-45_image001.png;.png;26.52;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-04_14-45_image001.png
Kesko vastaus 3.2.2026;2026-03-04_14-45_image002.gif;.gif;0.12;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-04_14-45_image002.gif
Kesko vastaus 3.2.2026;2026-03-04_14-45_image003.jpg;.jpg;0.8;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-04_14-45_image003.jpg
Kesko vastaus 3.2.2026;2026-03-04_17-00_logo.png;.png;0.59;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-04_17-00_logo.png
Kesko vastaus 3.2.2026;2026-03-05_13-35_image001.png;.png;26.52;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_13-35_image001.png
Kesko vastaus 3.2.2026;2026-03-05_13-35_image002.gif;.gif;0.12;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_13-35_image002.gif
Kesko vastaus 3.2.2026;2026-03-05_13-35_image003.jpg;.jpg;0.8;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_13-35_image003.jpg
Kesko vastaus 3.2.2026;2026-03-05_15-25_image001.png;.png;26.52;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_15-25_image001.png
Kesko vastaus 3.2.2026;2026-03-05_15-25_image002.gif;.gif;0.12;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_15-25_image002.gif
Kesko vastaus 3.2.2026;2026-03-05_15-25_WRD0000.jpg;.jpg;0.8;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_15-25_WRD0000.jpg
Kesko vastaus 3.2.2026;2026-03-05_16-12_image001.png;.png;26.52;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_16-12_image001.png
Kesko vastaus 3.2.2026;2026-03-05_16-12_image002.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_16-12_image002.gif
Kesko vastaus 3.2.2026;2026-03-05_16-12_image003.jpg;.jpg;0.8;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_16-12_image003.jpg
Kesko vastaus 3.2.2026;2026-03-05_16-42_image001.png;.png;26.52;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_16-42_image001.png
Kesko vastaus 3.2.2026;2026-03-05_16-42_image002.gif;.gif;0.12;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_16-42_image002.gif
Kesko vastaus 3.2.2026;2026-03-05_16-42_image003.jpg;.jpg;0.8;2026-03-23 13:42:08;2026-03-23 13:42:08;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-05_16-42_image003.jpg
Kesko vastaus 3.2.2026;2026-03-06_09-26_korjaukseen_liittyvä_viestintä.pdf;.pdf;190.72;2026-03-23 13:42:09;2026-03-23 13:42:09;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_09-26_korjaukseen_liittyvä_viestintä.pdf
Kesko vastaus 3.2.2026;2026-03-06_09-26_kysymys takuun laajuudesta.pdf;.pdf;51.03;2026-03-23 13:42:09;2026-03-23 13:42:09;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_09-26_kysymys takuun laajuudesta.pdf
Kesko vastaus 3.2.2026;2026-03-06_09-26_Markus Kaprio Koko CRM historia pdf.pdf;.pdf;6253.05;2026-03-23 13:42:09;2026-03-23 13:42:10;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_09-26_Markus Kaprio Koko CRM historia pdf.pdf
Kesko vastaus 3.2.2026;2026-03-06_09-28_korjaukseen_liittyvä_viestintä.pdf;.pdf;190.72;2026-03-23 13:42:10;2026-03-23 13:42:10;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_09-28_korjaukseen_liittyvä_viestintä.pdf
Kesko vastaus 3.2.2026;2026-03-06_09-28_kysymys takuun laajuudesta.pdf;.pdf;51.03;2026-03-23 13:42:10;2026-03-23 13:42:10;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_09-28_kysymys takuun laajuudesta.pdf
Kesko vastaus 3.2.2026;2026-03-06_09-28_Markus Kaprio Koko CRM historia pdf.pdf;.pdf;6253.05;2026-03-23 13:42:10;2026-03-23 13:42:10;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_09-28_Markus Kaprio Koko CRM historia pdf.pdf
Kesko vastaus 3.2.2026;2026-03-06_10-26_korjaukseen_liittyvä_viestintä.pdf;.pdf;190.72;2026-03-23 13:42:10;2026-03-23 13:42:10;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_10-26_korjaukseen_liittyvä_viestintä.pdf
Kesko vastaus 3.2.2026;2026-03-06_10-59_korjaukseen_liittyvä_viestintä-1.pdf;.pdf;190.72;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_10-59_korjaukseen_liittyvä_viestintä-1.pdf
Kesko vastaus 3.2.2026;2026-03-06_10-59_korjaukseen_liittyvä_viestintä.pdf;.pdf;190.72;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-06_10-59_korjaukseen_liittyvä_viestintä.pdf
Kesko vastaus 3.2.2026;2026-03-10_10-12_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-10_10-12_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-03-12_12-54_image001.png;.png;26.52;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_12-54_image001.png
Kesko vastaus 3.2.2026;2026-03-12_12-54_WRD0000.jpg;.jpg;0.8;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_12-54_WRD0000.jpg
Kesko vastaus 3.2.2026;2026-03-12_15-24_image001.png;.png;26.52;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_15-24_image001.png
Kesko vastaus 3.2.2026;2026-03-12_15-24_WRD0000.jpg;.jpg;0.8;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_15-24_WRD0000.jpg
Kesko vastaus 3.2.2026;2026-03-12_15-38_logo.png;.png;0.59;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_15-38_logo.png
Kesko vastaus 3.2.2026;2026-03-12_15-44_image001.png;.png;26.52;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_15-44_image001.png
Kesko vastaus 3.2.2026;2026-03-12_15-44_WRD0000.jpg;.jpg;0.8;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_15-44_WRD0000.jpg
Kesko vastaus 3.2.2026;2026-03-12_17-12_Audi Q7 e-tron  Markus Kaprio finnland.pdf;.pdf;846.36;2026-03-23 13:40:17;2026-03-23 13:40:17;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-12_17-12_Audi Q7 e-tron  Markus Kaprio finnland.pdf
Kesko vastaus 3.2.2026;2026-03-17_08-00_blocked.gif;.gif;0.12;2026-03-23 13:40:02;2026-03-23 13:40:02;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-17_08-00_blocked.gif
Kesko vastaus 3.2.2026;2026-03-17_08-57_blocked.gif;.gif;0.12;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-17_08-57_blocked.gif
Kesko vastaus 3.2.2026;2026-03-17_10-37_blocked.gif;.gif;0.12;2026-03-23 13:42:11;2026-03-23 13:42:11;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-17_10-37_blocked.gif
Kesko vastaus 3.2.2026;2026-03-18_11-31_Asiakastiedot Kaprio K-Auto asiakkaat.pdf;.pdf;116.73;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_Asiakastiedot Kaprio K-Auto asiakkaat.pdf
Kesko vastaus 3.2.2026;2026-03-18_11-31_Asiakastiedot Kaprio K-Auto Keskitetty asiakastietokanta 3.2.2026.pdf;.pdf;254.37;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_Asiakastiedot Kaprio K-Auto Keskitetty asiakastietokanta 3.2.2026.pdf
Kesko vastaus 3.2.2026;2026-03-18_11-31_Asiakastiedot Kaprio K-Auto Retail asiakastietokanta.pdf;.pdf;134.66;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_Asiakastiedot Kaprio K-Auto Retail asiakastietokanta.pdf
Kesko vastaus 3.2.2026;2026-03-18_11-31_AUDI RZS-139 TRAFI-tiedot.pdf;.pdf;776.24;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_AUDI RZS-139 TRAFI-tiedot.pdf
Kesko vastaus 3.2.2026;2026-03-18_11-31_CRM-tiketit lukuohje.docx;.docx;71.47;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_CRM-tiketit lukuohje.docx
Kesko vastaus 3.2.2026;2026-03-18_11-31_Henkilötietojasi koskeva toimenpidepyyntö on käsitelty-tietosuojapalvelukesko.fi.txt;.txt;1.78;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_Henkilötietojasi koskeva toimenpidepyyntö on käsitelty-tietosuojapalvelukesko.fi.txt
Kesko vastaus 3.2.2026;2026-03-18_11-31_Huoltohistoria Excel.xlsx;.xlsx;33.46;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_Huoltohistoria Excel.xlsx
Kesko vastaus 3.2.2026;2026-03-18_11-31_K Auto Retail Oy asiakasrekisteri tietosuojaseloste.pdf;.pdf;240.77;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_K Auto Retail Oy asiakasrekisteri tietosuojaseloste.pdf
Kesko vastaus 3.2.2026;2026-03-18_11-31_K-Auto Asiakasrekisteri tietosuojaseloste.pdf;.pdf;223.53;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_K-Auto Asiakasrekisteri tietosuojaseloste.pdf
Kesko vastaus 3.2.2026;2026-03-18_11-31_K-Auto keskitetty asiakastietokanta tietosuojaseloste.pdf;.pdf;174.42;2026-03-23 13:42:13;2026-03-23 13:42:13;C:\Users\HP\Desktop\Kesko vastaus 3.2.2026\Repair_Invoices\2026-03-18_11-31_K-Auto keskitetty asiakastietokanta tietosuojaseloste.pdf
